time,lap,lap_dist_pct,throttle,brake,steering,gear,speed,rpm
1207.966638183095,5,0.1388755440711975,0.0,0.5904253721237183,-0.008406746201217175,5,176.01806030273437,6112.8603515625
1208.016638183095,5,0.13963709771633148,0.0,0.7698105573654175,-0.00964262057095766,5,174.5784118652344,6052.1328125
1208.066638183095,5,0.1403917670249939,0.0,0.874687910079956,-0.008653923869132996,5,172.86847229003908,5985.171875
1208.116638183095,5,0.1411386877298355,0.0,0.9481743574142456,-0.0076652225106954575,5,170.99329833984376,5914.78076171875
1208.1666381830948,5,0.1418771892786026,0.0,0.9999998807907104,-0.00667558703571558,5,168.98796386718752,5843.00537109375
1208.2166381830948,5,0.14260686933994293,0.0,1.0,-0.003214207012206316,5,166.92882385253907,5770.19580078125
1208.2666381830948,5,0.14332768321037292,0.75,1.0,0.0019783335737884045,0,164.91493377685546,6097.7958984375
1208.3166381830947,5,0.14403986930847168,0.0,1.0,0.003956667147576809,4,162.92802886962892,6403.16650390625
1208.349971516428,5,0.14450980722904205,0.0,1.0,0.0009896350093185902,4,161.5160385131836,6438.1982421875
1208.3833048497613,5,0.14497555792331696,0.0,1.0,-0.00420290557667613,4,160.08388824462892,6389.74853515625
1208.4333048497613,5,0.14566659927368164,0.0,1.0,-0.004698190838098526,4,157.9954559326172,6313.77294921875
1208.4833048497612,5,0.14634855091571808,0.0,1.0,-0.006181240081787109,4,155.89175262451172,6219.02099609375
1208.5333048497612,5,0.14702163636684418,0.0,1.0,-0.004450081381946802,4,153.7701416015625,6156.05615234375
1208.5833048497611,5,0.14768555760383606,0.0,1.0,-0.001977398060262203,4,151.65476531982424,6068.61962890625
1208.633304849761,5,0.1483403444290161,0.0,1.0,-0.0004934128373861313,4,149.55048522949218,5999.16650390625
1208.683304849761,5,0.1489860862493515,0.0,1.0,-0.002472683321684599,4,147.45644989013672,5911.63916015625
1208.7166381830943,5,0.14941157400608063,0.0,1.0,-0.004944430198520422,4,146.068766784668,5850.3134765625
1208.7666381830943,5,0.150042325258255,0.75,1.0,-0.007170874625444412,0,144.01836090087892,6441.51171875
1208.8166381830943,5,0.15066435933113098,0.0,1.0,-0.008653922937810421,3,141.99134216308593,6621.02587890625
1208.8666381830942,5,0.15127722918987274,0.0,1.0,-0.007665223442018032,3,139.75791778564454,6667.84375
1208.9166381830942,5,0.1518804430961609,0.0,1.0,-0.005685952492058277,3,137.58730773925782,6556.19921875
